IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,City,DateStart,DateStop,Latitude,Longitude,Typology
5712,510,Ozone,Inzago,138,MI,Inzago,2001-02-24,2018-01-01,45.539768856661,9.486885367436152,NA
12607,546,Nikel,Magenta,137,MI,Magenta,2008-04-15,NA,45.462415791106615,8.880210433125571,UB
30165,669,Ozone,Brescia - Villaggio Sereno,70,BS,Brescia,2013-12-13,NA,45.513038818653754,10.19194188877931,UB
6609,593,PM_tot,Ciserano,159,BG,Ciserano,1991-06-10,2002-03-24,45.591548429500484,9.606127731575759,NA
12022,1297,PM2.5,Spinadesco,48,CR,Spinadesco,2011-02-16,NA,45.150468869856816,9.930596472272326,RI
5556,553,NO2,Saronno - via Marconi,211,VA,Saronno,1993-06-23,2003-12-03,45.62396968592561,9.037226525673523,NA
10491,681,PM10,Moggio,1194,LC,Moggio,2009-03-31,NA,45.91278752030292,9.497538167653424,RB
10096,697,Benzene,Borgofranco - loc. Bonizzo,14,MN,Borgofranco sul Po,2006-11-29,NA,45.04650153816735,11.18093581912755,SB
6944,632,PM10,Pizzighettone - via Formigara,45,CR,Pizzighettone,2000-02-03,2014-01-02,45.18168712150796,9.793385935673802,NA
10324,707,Ozone,Mortara,108,PV,Mortara,2007-10-04,2017-01-01,45.254728720788826,8.74415437971093,UB
10013,576,PM2.5,Merate,279,LC,Merate,2006-09-10,NA,45.69795198970243,9.406190938686596,UT
17038,583,Arsenic,Bergamo - via Meucci,249,BG,Bergamo,2012-01-13,NA,45.69103740547214,9.643650579461385,UB
12684,633,Nikel,Soresina,70,CR,Soresina,2008-04-01,NA,45.28397715446764,9.863398419993635,ST
5711,525,Ozone,Corsico,119,MI,Corsico,1990-01-18,2018-01-01,45.43610851009912,9.097410841871474,NA
12585,1303,PM10,Cremona - via Gerre Borghi,36,CR,Cremona,2012-01-01,2017-01-01,45.10953938027215,10.069230734956498,RB
6218,583,NOx,Bergamo - via Meucci,249,BG,Bergamo,1989-06-01,NA,45.69103740547214,9.643650579461385,UB
5802,566,CO,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,1995-02-01,2010-04-15,45.78389725453634,8.966397886811311,NA
9797,670,Benzene,Mantova - S.Agnese,22,MN,Mantova,2005-09-30,NA,45.16056833010576,10.79556411370788,UB
5596,593,NO2,Ciserano,159,BG,Ciserano,1994-11-30,2018-07-30,45.591548429500484,9.606127731575759,NA
5614,527,Sulfur_dioxide,Castano Primo,175,MI,Castano Primo,1989-12-18,2009-12-04,45.54594268367404,8.776104584370271,NA
9993,682,NO2,Ferrera Erbognone - ENI,88,PV,Ferrera Erbognone,2006-01-21,NA,45.11350314482957,8.874064848882607,RI
5820,525,CO,Corsico,119,MI,Corsico,1990-12-18,2018-07-30,45.43610851009912,9.097410841871474,NA
9985,600,PM2.5,Lodi - viale Vignati,80,LO,Lodi,2006-07-10,NA,45.30601298752377,9.48526286320174,UT
10038,687,NO2,Ferno,215,VA,Ferno,2006-11-06,NA,45.61924377994763,8.756970445453431,UB
6943,630,PM10,Crema - via Indipendenza $,78,CR,Crema,1999-10-28,2007-04-03,45.369413822391465,9.677268708195667,NA
9798,670,CO,Mantova - S.Agnese,22,MN,Mantova,2004-12-28,NA,45.16056833010576,10.79556411370788,UB
5790,592,CO,Treviglio,191,BG,Treviglio,1994-12-01,NA,45.51933498138716,9.592009994888425,UT
12690,560,Nikel,Varese - via Copelli,383,VA,Varese,2008-04-01,NA,45.816973233263674,8.820240707158211,UT
6286,530,NOx,Agrate,162,MB,Agrate Brianza,1990-02-13,2018-07-30,45.57578475922807,9.354105650819204,NA
5710,544,Ozone,Cormano,153,MI,Cormano,1994-11-03,NA,45.551041944372415,9.162613653151322,UB
6908,531,PM10,Limito,114,MI,Pioltello,1998-02-21,NA,45.48363035323249,9.327360033215145,UB
6838,658,Sulfur_dioxide,Manerbio - via Solferino,66,BS,Manerbio,1992-08-27,2003-09-15,45.34995949312804,10.144752235947312,NA
5698,604,Sulfur_dioxide,Tavazzano,85,LO,Tavazzano con Villavesco,2000-01-13,NA,45.33036100181227,9.414644726627262,SB
6246,573,NOx,Colico,229,LC,Colico,1996-11-06,NA,46.1381409051264,9.384687247651794,SB
6817,656,NOx,Gambara,47,BS,Gambara,1990-01-01,NA,45.24954362474624,10.299119496064078,RB
5575,572,NO2,Morbegno - via Cortivacci,262,SO,Morbegno,1999-01-13,NA,46.132282960003735,9.566179893984474,UB
6942,628,PM10,Cremona - p.zza Libertà $,61,CR,Cremona,1996-06-05,2006-04-04,45.13737896273478,10.032359066275932,NA
6927,574,PM10,Lecco - Via Amendola,214,LC,Lecco,2000-05-12,NA,45.850191194578535,9.395577066893223,UT
6924,570,PM10,Tirano - viale Italia,439,SO,Tirano,1999-12-15,2012-04-02,46.21774621439411,10.156470232146322,NA
5572,569,NO2,Sondrio - via Mazzini,307,SO,Sondrio,1993-11-01,NA,46.16796681227828,9.87014407497457,UT
6762,649,Sulfur_dioxide,Brescia - Broletto,149,BS,Brescia,1983-01-01,2000-06-06,45.540057846971386,10.222818449274216,UT
10548,1269,PM10,Dalmine - via Verdi,207,BG,Dalmine,2010-02-26,NA,45.64970251236247,9.601223338785262,UT
9921,667,NOx,Marmirolo - Bosco Fontana,22,MN,Marmirolo,2004-06-05,2018-07-30,45.20817903938493,10.74263625117323,NA
6423,630,NOx,Crema - via Indipendenza $,78,CR,Crema,2002-01-01,2007-04-03,45.369413822391465,9.677268708195667,NA
6657,552,PM_tot,Varese - Vidoletti,425,VA,Varese,1991-12-30,2006-04-30,45.83690077655548,8.80392612667495,UB
10079,695,NO2,Ponti sul Mincio,113,MN,Ponti sul Mincio,2006-12-20,NA,45.41277169168634,10.683357343786835,SB
5538,535,NO2,Lacchiarella,97,MI,Lacchiarella,1999-03-19,2018-07-30,45.32451741284727,9.134517264199278,NA
5689,607,Sulfur_dioxide,Abbadia Cerreto,64,LO,Abbadia Cerreto,2000-01-13,2008-04-11,45.309502269282255,9.585790416120414,NA
6902,601,Ozone,Montanaso,84,LO,Montanaso Lombardo,2004-08-04,2017-01-01,45.33613100905199,9.45255388178171,RI
6262,603,NOx,Castiraga,74,LO,Castiraga Vidardo,2000-01-13,NA,45.26232519992153,9.400281323067924,NA
5803,577,CO,Calolziocorte,215,LC,Calolziocorte,1994-11-28,2012-01-04,45.80209550514092,9.429467320277878,NA
6358,538,NOx,Settimo Milanese,132,MI,Settimo Milanese,1992-05-27,2018-07-30,45.480268785554635,9.056862031759728,NA
6236,563,NOx,Fino Mornasco,304,CO,Fino Mornasco,1992-01-09,2018-07-30,45.74804440954574,9.042592844183936,NA
6202,591,NOx,Seriate,256,BG,Seriate,1991-10-31,2018-07-30,45.68635606439914,9.714947917631529,NA
10346,707,PM2.5,Mortara,108,PV,Mortara,2007-12-01,2017-01-01,45.254728720788826,8.74415437971093,UB
17159,633,PM2.5,Soresina,70,CR,Soresina,2012-10-11,NA,45.28397715446764,9.863398419993635,ST
10587,1266,Ammonia,Bertonico,65,LO,Bertonico,2009-03-04,NA,45.23349364130374,9.666250375296032,RB
5562,559,NO2,Somma Lombardo - MXP,210,VA,Somma Lombardo,2000-03-21,2018-07-30,45.649537127292405,8.71269145828479,NA
6302,525,NOx,Corsico,119,MI,Corsico,1989-10-30,2018-07-30,45.43610851009912,9.097410841871474,NA
12694,560,Benzo_a_pyrene,Varese - via Copelli,383,VA,Varese,2008-04-02,NA,45.816973233263674,8.820240707158211,UT
20041,670,Ozone,Mantova - S.Agnese,22,MN,Mantova,2013-12-13,NA,45.16056833010576,10.79556411370788,UB
5605,602,NO2,Melegnano,83,MI,Melegnano,2000-01-13,NA,45.35428575070997,9.329243424113708,NA
5576,573,NO2,Colico,229,LC,Colico,1996-11-05,NA,46.1381409051264,9.384687247651794,SB
5543,540,NO2,Garbagnate,175,MI,Garbagnate Milanese,1992-12-11,2018-07-30,45.5717162655023,9.07824159056828,NA
9833,664,Benzene,Mantova - p.zza Gramsci,18,MN,Mantova,2005-05-16,NA,45.151743379576594,10.78140770009565,UT
5547,544,NO2,Cormano,153,MI,Cormano,1994-10-24,NA,45.551041944372415,9.162613653151322,UB
9967,509,PM10,Rivolta d` Adda - via Beccaria,101,CR,Rivolta d'Adda,2006-01-10,2018-01-01,45.46855301694732,9.511345333837518,NA
5838,528,CO,Milano - Verziere,116,MI,Milano,1988-09-30,2011-07-04,45.463346740666545,9.195324807668857,UT
6842,659,Sulfur_dioxide,Odolo,349,BS,Odolo,1990-10-08,2004-07-20,45.64604963372525,10.38929530279196,SB
6827,657,Sulfur_dioxide,Lonato,180,BS,Lonato del Garda,1990-02-16,2004-08-18,45.463753136210265,10.480772043571283,UB
5612,530,Sulfur_dioxide,Agrate,162,MB,Agrate Brianza,1990-02-14,2006-05-05,45.57578475922807,9.354105650819204,NA
5626,537,Sulfur_dioxide,Lainate,176,MI,Lainate,1991-09-25,2000-10-18,45.56753666798259,9.025796665025974,NA
5730,564,Ozone,Erba - via Battisti,279,CO,Erba,2009-01-01,NA,45.808573806922965,9.221779204488435,UB
12663,681,Cadmium,Moggio,1194,LC,Moggio,2008-06-14,NA,45.91278752030292,9.497538167653424,RB
5606,603,NO2,Castiraga,74,LO,Castiraga Vidardo,2000-01-13,2018-01-01,45.26232519992153,9.400281323067924,NA
6037,544,Benzene,Cormano,153,MI,Cormano,2001-02-19,2001-10-04,45.551041944372415,9.162613653151322,UB
9860,673,NOx,Voghera - via Pozzoni,90,PV,Voghera,2005-07-28,NA,44.99954598914026,9.008437381815693,UB
6761,649,NO2,Brescia - Broletto,149,BS,Brescia,1983-01-01,NA,45.540057846971386,10.222818449274216,UT
6719,644,CO,Vigevano - viale  Petrarca,107,PV,Vigevano,2004-01-24,2013-09-19,45.326401500542325,8.860310253579987,UB
17288,1374,Ozone,Monza Parco,181,MB,Monza,2013-02-09,NA,45.60123219955139,9.27507265782848,SB
6870,663,Benzene,Mantova - via Ariosto,18,MN,Mantova,2003-01-01,NA,45.14526012578896,10.80332595007927,UI
5624,510,Sulfur_dioxide,Inzago,138,MI,Inzago,1989-12-14,2010-02-19,45.539768856661,9.486885367436152,NA
5743,569,Ozone,Sondrio - via Mazzini,307,SO,Sondrio,1993-11-01,2003-05-19,46.16796681227828,9.87014407497457,UT
9927,677,PM10,Cremona - Via Fatebenefratelli,43,CR,Cremona,2006-04-08,NA,45.14254063221695,10.043836158369393,UB
6619,561,PM_tot,Como - viale Cattaneo,202,CO,Como,1991-02-17,2000-01-02,45.81504286011291,9.06697137484454,UT
5581,578,NO2,Varenna $,220,LC,Varenna,1991-02-21,2008-02-07,46.00942283474235,9.285304059583972,NA
12610,546,Lead,Magenta,137,MI,Magenta,2008-04-15,NA,45.462415791106615,8.880210433125571,UB
6693,642,PM_tot,Pavia - via Folperti,77,PV,Pavia,2002-06-01,2011-02-03,45.19467609907785,9.164638300630086,UB
12673,1264,Nikel,Sondrio - via Paribelli,290,SO,Sondrio,2008-04-01,NA,46.167852440665115,9.879209924469903,UB
5853,560,CO,Varese - via Copelli,383,VA,Varese,2003-08-07,NA,45.816973233263674,8.820240707158211,UT
6320,539,NOx,Milano - viale Liguria,115,MI,Milano,1991-10-24,NA,45.443857653564926,9.167944501742676,UT
6248,574,NOx,Lecco - Via Amendola,214,LC,Lecco,1991-01-01,NA,45.850191194578535,9.395577066893223,UT
5701,567,Sulfur_dioxide,Chiavenna,333,SO,Chiavenna,1993-10-27,2007-01-18,46.320803497826546,9.395590913257395,NA
6841,659,NO2,Odolo,349,BS,Odolo,2013-12-13,NA,45.64604963372525,10.38929530279196,SB
10006,684,Sulfur_dioxide,Truccazzano,105,MI,Truccazzano,2006-02-17,2018-01-01,45.48455813667995,9.471348388974729,NA
10108,698,NO2,Ceneselli,13,RO,Ceneselli,2006-11-28,2017-01-01,45.01325676849334,11.372344948058235,NA
6787,653,Sulfur_dioxide,Brescia - via Ziziola,125,BS,Brescia,1997-10-15,2012-01-04,45.51455919056731,10.218463502801265,NA
6730,645,NO2,Voghera - viale Repubblica $,100,PV,Voghera,2002-03-07,2012-10-16,44.98586313155348,9.007128842722402,NA
10333,709,NOx,Vigevano - via Valletta,109,PV,Vigevano,2007-08-08,NA,45.303607869655714,8.844804609965438,UB
5834,548,CO,Milano - via Senato,118,MI,Milano,1995-05-01,NA,45.470499014097,9.197460360112531,UT
6919,561,PM10,Como - viale Cattaneo,202,CO,Como,2000-01-04,NA,45.81504286011291,9.06697137484454,UT
6767,649,Ozone,Brescia - Broletto,149,BS,Brescia,1983-01-01,2004-02-27,45.540057846971386,10.222818449274216,UT
9995,682,CO,Ferrera Erbognone - ENI,88,PV,Ferrera Erbognone,2006-01-21,NA,45.11350314482957,8.874064848882607,RI
5788,590,CO,Ponte S.Pietro,225,BG,Ponte San Pietro,1990-07-04,2011-09-12,45.696081938463465,9.587784018279269,NA
5739,571,Ozone,Bormio,1225,SO,Bormio,1996-05-29,NA,46.46952397132585,10.375432759159036,UB
6869,642,Benzene,Pavia - via Folperti,77,PV,Pavia,2002-06-06,NA,45.19467609907785,9.164638300630086,UB
12601,655,Nikel,Darfo (aria),221,BS,Darfo Boario Terme,2008-04-18,NA,45.87460210989037,10.17735680898138,SB
5852,553,CO,Saronno - via Marconi,211,VA,Saronno,1993-06-15,2012-01-04,45.62396968592561,9.037226525673523,NA
6425,631,CO,Piadena,30,CR,Piadena,1996-05-19,2012-01-04,45.12979322367744,10.379831668522419,NA
5627,505,Sulfur_dioxide,Legnano,199,MI,Legnano,1973-11-20,2011-02-08,45.596133932132915,8.91881399306327,NA
9920,665,NOx,Viadana,37,MN,Viadana,2004-06-15,NA,44.92469404955067,10.517502067117825,NA
5713,502,Ozone,Milano - via Juvara,122,MI,Milano,1981-01-12,2007-07-20,45.473225708577175,9.222315138737468,NA
6632,604,PM_tot,Tavazzano,85,LO,Tavazzano con Villavesco,2000-01-13,2005-03-24,45.33036100181227,9.414644726627262,SB
6782,652,CO,Brescia - via Turati,154,BS,Brescia,1999-01-12,NA,45.539529434955995,10.231785907477223,UT
10581,1274,NO2,Perledo,212,LC,Perledo,2010-09-01,NA,46.01582830438376,9.286409208680807,RB
9917,663,NOx,Mantova - via Ariosto,18,MN,Mantova,2004-06-05,NA,45.14526012578896,10.80332595007927,UI
6308,540,NOx,Garbagnate,175,MI,Garbagnate Milanese,1992-12-11,2018-07-30,45.5717162655023,9.07824159056828,NA
6810,655,PM_tot,Darfo (aria),221,BS,Darfo Boario Terme,1999-01-01,2004-07-15,45.87460210989037,10.17735680898138,SB
6860,661,Sulfur_dioxide,Rezzato,147,BS,Rezzato,1992-08-05,2003-09-17,45.51570829484459,10.336240422996532,SI
5791,593,CO,Ciserano,159,BG,Ciserano,1994-11-29,2011-09-12,45.591548429500484,9.606127731575759,NA
10411,1263,CO,Villa di Serio,280,BG,Villa di Serio,2008-10-07,2011-09-12,45.73589144532835,9.738394788043442,NA
5814,551,CO,Arconate (aria),182,MI,Arconate,1999-01-20,NA,45.54851735741946,8.847321929216262,SB
6608,592,PM_tot,Treviglio,191,BG,Treviglio,1991-06-05,2000-01-28,45.51933498138716,9.592009994888425,UT
6871,663,NO2,Mantova - via Ariosto,18,MN,Mantova,2003-01-01,NA,45.14526012578896,10.80332595007927,UI
12626,705,Cadmium,Milano - Pascal Città Studi,122,MI,Milano,2008-04-01,NA,45.47899606168744,9.235491038497502,UB
5848,555,CO,Busto Arsizio - via Magenta,222,VA,Busto Arsizio,1991-05-25,2012-01-03,45.610736040012604,8.850115752092071,NA
9928,677,NO2,Cremona - Via Fatebenefratelli,43,CR,Cremona,2006-04-11,NA,45.14254063221695,10.043836158369393,UB
5638,514,Sulfur_dioxide,Rho - via Statuto,152,MI,Rho,1982-10-18,1999-05-04,45.523425662003476,9.044599871111005,UB
6731,645,Sulfur_dioxide,Voghera - viale Repubblica $,100,PV,Voghera,2002-03-07,2003-08-08,44.98586313155348,9.007128842722402,NA
6587,574,Sulfur_dioxide,Lecco - Via Amendola,214,LC,Lecco,1991-02-17,NA,45.850191194578535,9.395577066893223,UT
5693,600,Sulfur_dioxide,Lodi - viale Vignati,80,LO,Lodi,1999-12-30,NA,45.30601298752377,9.48526286320174,UT
5521,518,NO2,Galliate,153,NO,Galliate,1992-12-07,2017-01-04,45.46804407930967,8.73676932023362,NA
9919,666,NOx,Porto Mantovano,29,MN,Porto Mantovano,2004-06-05,2017-01-01,45.19554009017032,10.79726229869026,NA
5528,525,NO2,Corsico,119,MI,Corsico,1989-10-30,2018-07-30,45.43610851009912,9.097410841871474,NA
17122,548,PM2.5,Milano - via Senato,118,MI,Milano,2012-09-04,NA,45.470499014097,9.197460360112531,UT
5722,547,Ozone,Milano - Parco Lambro,123,MI,Milano,1995-05-03,2018-01-01,45.499583690483405,9.247326889507654,NA
9978,609,PM2.5,Casirate d`Adda,108,BG,Casirate d'Adda,2005-11-11,NA,45.49822713394494,9.556232262351761,RB
5599,596,NO2,Osio Sotto,182,BG,Osio Sotto,2000-04-06,NA,45.62055567939559,9.611737821812373,SB
10452,1265,NO2,Lodi - S. Alberto,76,LO,Lodi,2009-08-03,NA,45.302783503095775,9.495273696926324,UB
6915,554,PM10,Saronno - via Santuario,212,VA,Saronno,2003-12-16,NA,45.626218960836006,9.04006309067821,UB
6879,664,CO,Mantova - p.zza Gramsci,18,MN,Mantova,2004-06-11,NA,45.151743379576594,10.78140770009565,UT
5508,505,NO2,Legnano,199,MI,Legnano,1990-01-10,2018-07-30,45.596133932132915,8.91881399306327,NA
10327,708,Sulfur_dioxide,Parona,112,PV,Parona,2007-08-15,NA,45.281935610357905,8.754334594539825,UI
20441,681,NOx,Moggio,1194,LC,Moggio,2007-03-17,NA,45.91278752030292,9.497538167653424,RB
9899,609,Ozone,Casirate d`Adda,108,BG,Casirate d'Adda,2005-12-01,NA,45.49822713394494,9.556232262351761,RB
5589,586,NO2,Costa Volpino,192,BG,Costa Volpino,1993-07-26,2018-07-30,45.82715793876258,10.09706172418631,NA
10017,685,NOx,Calusco d' Adda,273,BG,Calusco d'Adda,2006-06-30,NA,45.69042907854514,9.484260927647789,SB
6935,592,PM10,Treviglio,191,BG,Treviglio,2000-02-03,NA,45.51933498138716,9.592009994888425,UT
5636,515,Sulfur_dioxide,Pero,141,MI,Pero,1982-05-26,2018-07-30,45.509852266792514,9.089972020337333,NA
6648,517,PM_tot,Turbigo,141,MI,Turbigo,1990-01-01,2007-02-26,45.52655086994247,8.736496578379215,UB
6953,659,PM10,Odolo,349,BS,Odolo,2000-06-23,NA,45.64604963372525,10.38929530279196,SB
10016,664,Sulfur_dioxide,Mantova - p.zza Gramsci,18,MN,Mantova,2006-10-30,NA,45.151743379576594,10.78140770009565,UT
20154,690,Ozone,Casoni - AGIP,73,PV,Mezzana Bigli,2013-11-20,NA,45.069658641385914,8.86888929943922,RB
5960,629,Ozone,Crema - via XI febbraio,79,CR,Crema,1996-04-28,NA,45.366309078194334,9.703945513613167,SB
10354,516,PM10,Robecchetto,135,MI,Robecchetto con Induno,2008-06-27,2017-01-01,45.51782219008838,8.766562109244964,SB
5640,516,Sulfur_dioxide,Robecchetto,135,MI,Robecchetto con Induno,1982-03-08,2010-01-18,45.51782219008838,8.766562109244964,SB
5818,529,CO,Cinisello Balsamo,149,MI,Cinisello Balsamo,1988-09-29,2011-07-04,45.55232578741208,9.227764233272634,UT
10347,670,PM2.5,Mantova - S.Agnese,22,MN,Mantova,2007-12-21,NA,45.16056833010576,10.79556411370788,UB
10479,1267,PM2.5,Turano,65,LO,Turano Lodigiano,2009-08-03,2017-03-31,45.25028308918456,9.62125819274314,NA
5622,518,Sulfur_dioxide,Galliate,153,NO,Galliate,1982-03-08,2017-01-08,45.46804407930967,8.73676932023362,NA
6396,553,NOx,Saronno - via Marconi,211,VA,Saronno,1993-06-23,2003-12-03,45.62396968592561,9.037226525673523,NA
10454,1265,Ozone,Lodi - S. Alberto,76,LO,Lodi,2009-08-03,NA,45.302783503095775,9.495273696926324,UB
12627,705,Lead,Milano - Pascal Città Studi,122,MI,Milano,2008-04-01,NA,45.47899606168744,9.235491038497502,UB
9971,679,CO,Valmadrera,247,LC,Valmadrera,2006-02-16,NA,45.842207261022544,9.351658166127958,SB
6288,551,NOx,Arconate (aria),182,MI,Arconate,1999-01-20,NA,45.54851735741946,8.847321929216262,SB
12584,627,PM10,Cremona - p.zza Cadorna,39,CR,Cremona,2012-01-01,NA,45.13194691285173,10.015741513336042,UT
10396,674,PM2.5,Monza - via Machiavelli,162,MB,Monza,2008-12-19,NA,45.58026348442243,9.273573092713274,UB
6354,548,NOx,Milano - via Senato,118,MI,Milano,1995-04-21,NA,45.470499014097,9.197460360112531,UT
10078,695,NOx,Ponti sul Mincio,113,MN,Ponti sul Mincio,2006-12-20,NA,45.41277169168634,10.683357343786835,SB
10114,698,PM10,Ceneselli,13,RO,Ceneselli,2007-01-01,2017-01-01,45.01325676849334,11.372344948058235,NA
9891,552,PM10,Varese - Vidoletti,425,VA,Varese,2006-05-01,2010-04-01,45.83690077655548,8.80392612667495,UB
5700,571,Sulfur_dioxide,Bormio,1225,SO,Bormio,1993-11-01,NA,46.46952397132585,10.375432759159036,UB
5554,551,NO2,Arconate (aria),182,MI,Arconate,1999-01-20,NA,45.54851735741946,8.847321929216262,SB
5600,597,NO2,Lallio,212,BG,Lallio,2000-04-13,2017-01-01,45.65966391792855,9.618568761257565,UT
5842,571,CO,Bormio,1225,SO,Bormio,1993-11-02,NA,46.46952397132585,10.375432759159036,UB
5731,566,Ozone,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,1996-08-01,2010-04-15,45.78389725453634,8.966397886811311,NA
6956,528,PM10,Milano - Verziere,116,MI,Milano,2001-11-01,NA,45.463346740666545,9.195324807668857,UT
9923,677,Sulfur_dioxide,Cremona - Via Fatebenefratelli,43,CR,Cremona,2006-04-14,NA,45.14254063221695,10.043836158369393,UB
9882,674,Ozone,Monza - via Machiavelli,162,MB,Monza,2005-10-21,NA,45.58026348442243,9.273573092713274,UB
6616,586,PM_tot,Costa Volpino,192,BG,Costa Volpino,1993-07-26,2012-11-23,45.82715793876258,10.09706172418631,NA
6922,566,PM10,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,1995-02-01,2010-04-15,45.78389725453634,8.966397886811311,NA
5629,541,Sulfur_dioxide,Limbiate,181,MB,Limbiate,1994-11-24,1999-10-12,45.597443498230305,9.125948942472387,NA
6326,546,NOx,Magenta,137,MI,Magenta,1995-04-22,NA,45.462415791106615,8.880210433125571,UB
5956,628,Sulfur_dioxide,Cremona - p.zza Libertà $,61,CR,Cremona,1992-11-01,2006-04-04,45.13737896273478,10.032359066275932,NA
6620,577,PM_tot,Calolziocorte,215,LC,Calolziocorte,1993-06-01,2000-03-08,45.80209550514092,9.429467320277878,NA
12615,670,Cadmium,Mantova - S.Agnese,22,MN,Mantova,2008-02-19,NA,45.16056833010576,10.79556411370788,UB
5728,594,Ozone,Bergamo - via Goisis,290,BG,Bergamo,1996-09-13,2018-01-01,45.715912469852206,9.688958745309764,NA
6634,527,PM_tot,Castano Primo,175,MI,Castano Primo,1990-02-19,2007-02-27,45.54594268367404,8.776104584370271,NA
5742,572,Ozone,Morbegno - via Cortivacci,262,SO,Morbegno,2003-05-24,NA,46.132282960003735,9.566179893984474,UB
12670,703,Lead,Schivenoglia,NA,MN,Schivenoglia,2008-02-23,NA,45.016877820755425,11.07609463264049,RB
5735,576,Ozone,Merate,279,LC,Merate,1991-02-17,NA,45.69795198970243,9.406190938686596,UT
5563,560,NO2,Varese - via Copelli,383,VA,Varese,2003-08-07,NA,45.816973233263674,8.820240707158211,UT
5541,538,NO2,Settimo Milanese,132,MI,Settimo Milanese,1992-05-27,2018-07-30,45.480268785554635,9.056862031759728,NA
6422,630,CO,Crema - via Indipendenza $,78,CR,Crema,1999-11-03,2007-04-03,45.369413822391465,9.677268708195667,NA
6966,669,Sulfur_dioxide,Brescia - Villaggio Sereno,70,BS,Brescia,2004-11-24,NA,45.513038818653754,10.19194188877931,UB
6685,642,NO2,Pavia - via Folperti,77,PV,Pavia,2002-06-01,NA,45.19467609907785,9.164638300630086,UB
9861,673,Ozone,Voghera - via Pozzoni,90,PV,Voghera,2005-07-05,NA,44.99954598914026,9.008437381815693,UB
9999,683,NO2,Cassano d'Adda 2 - Via Milano,133,MI,Cassano d'Adda,2006-02-17,NA,45.52647254585104,9.515980483627096,UT
5745,556,Ozone,Gallarate - P.zza S.Lorenzo,240,VA,Gallarate,1991-08-30,2018-01-01,45.65745982503037,8.797570832831466,NA
6626,575,PM_tot,Nibionno,310,LC,Nibionno,1991-02-17,1999-12-28,45.751111261617815,9.265020964805544,NA
5839,507,CO,Villasanta $,176,MB,Villasanta,1990-02-14,2010-09-22,45.608621349658364,9.307118451572562,NA
17042,677,Ammonia,Cremona - Via Fatebenefratelli,43,CR,Cremona,2011-02-15,NA,45.14254063221695,10.043836158369393,UB
6779,651,NOx,Brescia - via Triumplina $,175,BS,Brescia,1999-01-16,2005-10-18,45.57158552261201,10.23148691302886,NA
6228,588,NOx,Tavernola Bergamasca,191,BG,Tavernola Bergamasca,1990-09-21,NA,45.71629992411727,10.044765999368437,SI
10054,691,Sulfur_dioxide,Ferrera Erbognone - AGIP via Indipendenza,89,PV,Ferrera Erbognone,2007-01-01,2017-01-01,45.11082363436007,8.86874423650247,RI
6639,539,PM_tot,Milano - viale Liguria,115,MI,Milano,1995-05-16,2013-05-30,45.443857653564926,9.167944501742676,UT
11041,674,Sulfur_dioxide,Monza - via Machiavelli,162,MB,Monza,2011-02-10,NA,45.58026348442243,9.273573092713274,UB
9998,683,Benzene,Cassano d'Adda 2 - Via Milano,133,MI,Cassano d'Adda,2006-02-17,NA,45.52647254585104,9.515980483627096,UT
10283,705,PM2.5,Milano - Pascal Città Studi,122,MI,Milano,2007-03-29,NA,45.47899606168744,9.235491038497502,UB
5794,584,CO,Bergamo - via Garibaldi,249,BG,Bergamo,1994-06-16,NA,45.69568034432694,9.66124914606551,UT
6260,607,NOx,Abbadia Cerreto,64,LO,Abbadia Cerreto,2000-01-13,NA,45.309502269282255,9.585790416120414,NA
12577,627,PM2.5,Cremona - p.zza Cadorna,39,CR,Cremona,2012-01-01,NA,45.13194691285173,10.015741513336042,UT
10097,697,NO2,Borgofranco - loc. Bonizzo,14,MN,Borgofranco sul Po,2006-11-29,NA,45.04650153816735,11.18093581912755,SB
6654,569,PM_tot,Sondrio - via Mazzini,307,SO,Sondrio,1993-10-28,1999-12-06,46.16796681227828,9.87014407497457,UT
10300,660,CO,Ospitaletto,155,BS,Ospitaletto,2007-08-02,2018-07-30,45.55325139975436,10.084916143968398,NA
12614,670,Arsenic,Mantova - S.Agnese,22,MN,Mantova,2008-02-19,NA,45.16056833010576,10.79556411370788,UB
5716,541,Ozone,Limbiate,181,MB,Limbiate,1995-01-17,2018-01-01,45.597443498230305,9.125948942472387,NA
12625,705,Arsenic,Milano - Pascal Città Studi,122,MI,Milano,2008-04-01,NA,45.47899606168744,9.235491038497502,UB
9873,554,PM2.5,Saronno - via Santuario,212,VA,Saronno,2005-12-11,NA,45.626218960836006,9.04006309067821,UB
12664,681,Lead,Moggio,1194,LC,Moggio,2008-06-14,NA,45.91278752030292,9.497538167653424,RB
6936,596,PM10,Osio Sotto,182,BG,Osio Sotto,2000-05-24,NA,45.62055567939559,9.611737821812373,SB
12613,670,Nikel,Mantova - S.Agnese,22,MN,Mantova,2008-02-19,NA,45.16056833010576,10.79556411370788,UB
5510,507,NO2,Villasanta $,176,MB,Villasanta,1990-02-13,2010-06-20,45.608621349658364,9.307118451572562,NA
5750,552,Ozone,Varese - Vidoletti,425,VA,Varese,1991-12-23,NA,45.83690077655548,8.80392612667495,UB
