"","Date","IDStation","PM2.5"
"54576",2018-05-20,592,7
"54577",2018-05-21,592,8
"54578",2018-05-22,592,11
"54579",2018-05-23,592,10
"54580",2018-05-24,592,9
"54581",2018-05-25,592,14
"54582",2018-05-26,592,17
"54583",2018-05-27,592,15
"54584",2018-05-28,592,10
"54585",2018-05-29,592,10
"54586",2018-05-30,592,16
"54587",2018-05-31,592,13
"54588",2018-06-01,592,11
"54589",2018-06-02,592,9
"54590",2018-06-03,592,13
"54591",2018-06-04,592,10
"54592",2018-06-05,592,14
"54593",2018-06-06,592,9
"54594",2018-06-07,592,8
"54595",2018-06-08,592,7
"54596",2018-06-09,592,9
"54597",2018-06-10,592,9
"54598",2018-06-11,592,14
"54599",2018-06-12,592,12
"54600",2018-06-13,592,7
"54601",2018-06-14,592,5
"54602",2018-06-15,592,9
"54603",2018-06-16,592,11
"54604",2018-06-17,592,12
"54605",2018-06-18,592,9
"54606",2018-06-19,592,12
"54607",2018-06-20,592,14
"54608",2018-06-21,592,14
"54609",2018-06-22,592,11
"54610",2018-06-23,592,6
"54611",2018-06-24,592,8
"54612",2018-06-25,592,9
"54613",2018-06-26,592,7
"54614",2018-06-27,592,11
"54615",2018-06-28,592,8
"54616",2018-06-29,592,14
"54617",2018-06-30,592,12
"54618",2018-07-01,592,14
"54619",2018-07-02,592,11
"54620",2018-07-03,592,15
"54621",2018-07-04,592,10
"54622",2018-07-05,592,8
"54623",2018-07-06,592,9
"54624",2018-07-07,592,8
"54625",2018-07-08,592,8
"54626",2018-07-09,592,10
"54627",2018-07-10,592,12
"54628",2018-07-11,592,10
"54629",2018-07-12,592,13
"54630",2018-07-13,592,14
"54631",2018-07-14,592,14
"54632",2018-07-15,592,11
"54633",2018-07-16,592,8
"54634",2018-07-17,592,11
"54635",2018-07-18,592,11
"54636",2018-07-19,592,13
"54637",2018-07-20,592,14
"54638",2018-07-21,592,5
"54639",2018-07-22,592,6
"54640",2018-07-23,592,8
"54641",2018-07-24,592,10
"54642",2018-07-25,592,12
"54643",2018-07-26,592,15
"54644",2018-07-27,592,10
"54645",2018-07-28,592,12
"54646",2018-07-29,592,9
"54647",2018-07-30,592,14
"54648",2018-07-31,592,18
"54649",2018-08-01,592,14
"54650",2018-08-02,592,11
"54651",2018-08-03,592,11
"54652",2018-08-04,592,11
"54653",2018-08-05,592,12
"54654",2018-08-06,592,16
"54655",2018-08-07,592,10
"54656",2018-08-08,592,14
"54657",2018-08-09,592,15
"54658",2018-08-10,592,12
"54659",2018-08-11,592,12
"54660",2018-08-12,592,11
"54661",2018-08-13,592,8
"54662",2018-08-14,592,11
"54663",2018-08-15,592,5
"54664",2018-08-16,592,7
"54665",2018-08-17,592,10
"54666",2018-08-18,592,11
"54667",2018-08-19,592,10
"54668",2018-08-20,592,10
"54669",2018-08-21,592,12
"54670",2018-08-22,592,14
"54671",2018-08-23,592,14
"54672",2018-08-24,592,11
"54673",2018-08-25,592,9
"54674",2018-08-26,592,6
"54675",2018-08-27,592,6
"54676",2018-08-28,592,11
"54677",2018-08-29,592,10
"54678",2018-08-30,592,15
"54679",2018-08-31,592,8
"54680",2018-09-01,592,6
"54681",2018-09-02,592,5
"54682",2018-09-03,592,5
"54683",2018-09-04,592,8
"54684",2018-09-05,592,11
"54685",2018-09-06,592,13
"54686",2018-09-07,592,11
"54687",2018-09-08,592,12
"54688",2018-09-09,592,12
"54689",2018-09-10,592,17
"54690",2018-09-11,592,20
"54691",2018-09-12,592,21
"54692",2018-09-13,592,20
"54693",2018-09-14,592,12
"54694",2018-09-15,592,18
"54695",2018-09-16,592,16
"54696",2018-09-17,592,15
"54697",2018-09-18,592,15
"54698",2018-09-19,592,16
"54699",2018-09-20,592,16
"54700",2018-09-21,592,17
"54701",2018-09-22,592,17
"54702",2018-09-23,592,11
"54703",2018-09-24,592,9
"54704",2018-09-25,592,7
"54705",2018-09-26,592,11
"54706",2018-09-27,592,15
"54707",2018-09-28,592,14
"54708",2018-09-29,592,13
"54709",2018-09-30,592,11
"54710",2018-10-01,592,10
"54711",2018-10-02,592,10
"54712",2018-10-03,592,17
"54713",2018-10-04,592,19
"54714",2018-10-05,592,16
"54715",2018-10-06,592,22
"54716",2018-10-07,592,17
"54717",2018-10-08,592,21
"54718",2018-10-09,592,26
"54719",2018-10-10,592,23
"54720",2018-10-11,592,24
"54721",2018-10-12,592,21
"54722",2018-10-13,592,28
"54723",2018-10-14,592,26
"54724",2018-10-15,592,27
"54725",2018-10-16,592,30
"54726",2018-10-17,592,25
"54727",2018-10-18,592,24
"54728",2018-10-19,592,24
"54729",2018-10-20,592,34
"54730",2018-10-21,592,30
"54731",2018-10-22,592,9
"54732",2018-10-23,592,17
"54733",2018-10-24,592,12
"54734",2018-10-25,592,35
"54735",2018-10-26,592,13
"54736",2018-10-27,592,9
"54737",2018-10-28,592,7
"54738",2018-10-29,592,8
"54739",2018-10-30,592,8
"54740",2018-10-31,592,8
"54741",2018-11-01,592,9
"54742",2018-11-02,592,15
"54743",2018-11-03,592,10
"54744",2018-11-04,592,12
"54745",2018-11-05,592,10
"54746",2018-11-06,592,9
"54747",2018-11-07,592,11
"54748",2018-11-08,592,14
"54749",2018-11-09,592,12
"54750",2018-11-10,592,16
"54751",2018-11-11,592,14
"54752",2018-11-12,592,18
"54753",2018-11-13,592,17
"54754",2018-11-14,592,22
"54755",2018-11-15,592,20
"54756",2018-11-16,592,20
"54757",2018-11-17,592,17
"54758",2018-11-18,592,20
"54759",2018-11-19,592,21
"54760",2018-11-20,592,16
"54761",2018-11-21,592,27
"54762",2018-11-22,592,26
"54763",2018-11-23,592,33
"54764",2018-11-24,592,10
"54765",2018-11-25,592,13
"54766",2018-11-26,592,17
"54767",2018-11-27,592,27
"54768",2018-11-28,592,23
"54769",2018-11-29,592,24
"54770",2018-11-30,592,37
"54771",2018-12-01,592,48
"54772",2018-12-02,592,56
"54773",2018-12-03,592,57
"54774",2018-12-04,592,55
"54775",2018-12-05,592,42
"54776",2018-12-06,592,41
"54777",2018-12-07,592,48
"54778",2018-12-08,592,21
"54779",2018-12-09,592,18
"54780",2018-12-10,592,6
"54781",2018-12-11,592,13
"54782",2018-12-12,592,17
"54783",2018-12-13,592,23
"54784",2018-12-14,592,30
"54785",2018-12-15,592,41
"54786",2018-12-16,592,56
"54787",2018-12-17,592,56
"54788",2018-12-18,592,48
"54789",2018-12-19,592,45
"54790",2018-12-20,592,25
"54791",2018-12-21,592,30
"54792",2018-12-22,592,28
"54793",2018-12-23,592,29
"54794",2018-12-24,592,25
"54795",2018-12-25,592,30
"54796",2018-12-26,592,24
"54797",2018-12-27,592,30
"54798",2018-12-28,592,53
"54799",2018-12-29,592,46
"54800",2018-12-30,592,41
"54801",2018-12-31,592,37
"54802",2019-01-01,592,63
"54803",2019-01-02,592,17
"54804",2019-01-03,592,19
"54805",2019-01-04,592,30
"54806",2019-01-05,592,42
"54807",2019-01-06,592,55
"54808",2019-01-07,592,56
"54809",2019-01-08,592,63
"54810",2019-01-09,592,27
"54811",2019-01-10,592,21
"54812",2019-01-11,592,27
"54813",2019-01-12,592,35
"54814",2019-01-13,592,48
"54815",2019-01-14,592,14
"54816",2019-01-15,592,19
"54817",2019-01-16,592,29
"54818",2019-01-17,592,30
"54819",2019-01-18,592,31
"54820",2019-01-19,592,14
"54821",2019-01-20,592,33
"54822",2019-01-21,592,41
"54823",2019-01-22,592,41
"54824",2019-01-23,592,36
"54825",2019-01-24,592,39
"54826",2019-01-25,592,39
"54827",2019-01-26,592,43
"54828",2019-01-27,592,52
"54829",2019-01-28,592,43
"54830",2019-01-29,592,31
"54831",2019-01-30,592,21
"54832",2019-01-31,592,27
"54833",2019-02-01,592,26
"54834",2019-02-02,592,23
"54835",2019-02-03,592,23
"54836",2019-02-04,592,24
"54837",2019-02-05,592,28
"54838",2019-02-06,592,38
"54839",2019-02-07,592,41
"54840",2019-02-08,592,49
"54841",2019-02-09,592,42
"54842",2019-02-10,592,48
"54843",2019-02-11,592,13
"54844",2019-02-12,592,18
"54845",2019-02-13,592,19
"54846",2019-02-14,592,51
"54847",2019-02-15,592,49
"54848",2019-02-16,592,62
"54849",2019-02-17,592,52
"54850",2019-02-18,592,36
"54851",2019-02-19,592,22
"54852",2019-02-20,592,57
"54853",2019-02-21,592,67
"54854",2019-02-22,592,64
"54855",2019-02-23,592,32
"54856",2019-02-24,592,22
"54857",2019-02-25,592,42
"54858",2019-02-26,592,44
"54859",2019-02-27,592,37
"54860",2019-02-28,592,42
"54861",2019-03-01,592,44
"54862",2019-03-02,592,51
"54863",2019-03-03,592,39
"54864",2019-03-04,592,31
"54865",2019-03-05,592,21
"54866",2019-03-06,592,28
"54867",2019-03-07,592,27
"54868",2019-03-08,592,26
"54869",2019-03-09,592,13
"54870",2019-03-10,592,11
"54871",2019-03-11,592,12
"54872",2019-03-12,592,7
"54873",2019-03-13,592,12
"54874",2019-03-14,592,18
"54875",2019-03-15,592,13
"54876",2019-03-16,592,14
"54877",2019-03-17,592,25
"54878",2019-03-18,592,6
"54879",2019-03-19,592,11
"54880",2019-03-20,592,15
"54881",2019-03-21,592,23
"54882",2019-03-22,592,29
"54883",2019-03-23,592,30
"54884",2019-03-24,592,28
"54885",2019-03-25,592,18
"54886",2019-03-26,592,12
"54887",2019-03-27,592,14
"54888",2019-03-28,592,20
"54889",2019-03-29,592,22
"54890",2019-03-30,592,25
"54891",2019-03-31,592,26
"54892",2019-04-01,592,29
"54893",2019-04-02,592,30
"54894",2019-04-03,592,18
"54895",2019-04-04,592,6
"54896",2019-04-05,592,9
"54897",2019-04-06,592,14
"54898",2019-04-07,592,12
"54899",2019-04-08,592,11
"54900",2019-04-09,592,7
"54901",2019-04-10,592,10
"54902",2019-04-11,592,7
"54903",2019-04-12,592,8
"54904",2019-04-13,592,9
"54905",2019-04-14,592,4
"54906",2019-04-15,592,9
"54907",2019-04-16,592,15
"54908",2019-04-17,592,15
"54909",2019-04-18,592,NA
"54910",2019-04-19,592,NA
"54911",2019-04-20,592,17
"54912",2019-04-21,592,14
"54913",2019-04-22,592,13
"54914",2019-04-23,592,7
"54915",2019-04-24,592,10
"54916",2019-04-25,592,13
"54917",2019-04-26,592,11
"54918",2019-04-27,592,5
"54919",2019-04-28,592,5
"54920",2019-04-29,592,5
"54921",2019-04-30,592,9
"54922",2019-05-01,592,10
"54923",2019-05-02,592,9
"54924",2019-05-03,592,8
"54925",2019-05-04,592,6
"54926",2019-05-05,592,3
"54927",2019-05-06,592,6
"54928",2019-05-07,592,10
"54929",2019-05-08,592,9
"54930",2019-05-09,592,8
"54931",2019-05-10,592,14
"54932",2019-05-11,592,11
"54933",2019-05-12,592,5
"54934",2019-05-13,592,8
"54935",2019-05-14,592,10
"54936",2019-05-15,592,7
"54937",2019-05-16,592,11
"54938",2019-05-17,592,10
"54939",2019-05-18,592,6
"54940",2019-05-19,592,6
"54941",2019-05-20,592,7
"54942",2019-05-21,592,8
"54943",2019-05-22,592,11
"54944",2019-05-23,592,10
"54945",2019-05-24,592,15
"54946",2019-05-25,592,9
"54947",2019-05-26,592,6
"54948",2019-05-27,592,7
"54949",2019-05-28,592,7
"54950",2019-05-29,592,5
"54951",2019-05-30,592,6
"54952",2019-05-31,592,7
"54953",2019-06-01,592,12
"54954",2019-06-02,592,13
"54955",2019-06-03,592,15
"54956",2019-06-04,592,16
"54957",2019-06-05,592,16
"54958",2019-06-06,592,17
"54959",2019-06-07,592,17
"54960",2019-06-08,592,15
"54961",2019-06-09,592,19
"54962",2019-06-10,592,17
"54963",2019-06-11,592,20
"54964",2019-06-12,592,16
"54965",2019-06-13,592,9
"54966",2019-06-14,592,15
"54967",2019-06-15,592,19
"54968",2019-06-16,592,10
"54969",2019-06-17,592,16
"54970",2019-06-18,592,15
"54971",2019-06-19,592,16
"54972",2019-06-20,592,12
"54973",2019-06-21,592,15
"54974",2019-06-22,592,10
"54975",2019-06-23,592,10
"54976",2019-06-24,592,14
"54977",2019-06-25,592,18
"54978",2019-06-26,592,24
"54979",2019-06-27,592,28
"54980",2019-06-28,592,25
"54981",2019-06-29,592,15
"54982",2019-06-30,592,17
"54983",2019-07-01,592,18
"54984",2019-07-02,592,11
"54985",2019-07-03,592,14
"54986",2019-07-04,592,10
"54987",2019-07-05,592,14
"54988",2019-07-06,592,15
"54989",2019-07-07,592,15
"54990",2019-07-08,592,12
"54991",2019-07-09,592,11
"54992",2019-07-10,592,10
"54993",2019-07-11,592,10
"54994",2019-07-12,592,12
"54995",2019-07-13,592,10
"54996",2019-07-14,592,6
"54997",2019-07-15,592,6
"54998",2019-07-16,592,10
"54999",2019-07-17,592,11
"55000",2019-07-18,592,14
"55001",2019-07-19,592,13
"55002",2019-07-20,592,16
"55003",2019-07-21,592,16
"55004",2019-07-22,592,19
"55005",2019-07-23,592,22
"55006",2019-07-24,592,23
"55007",2019-07-25,592,23
"55008",2019-07-26,592,15
"55009",2019-07-27,592,10
"55010",2019-07-28,592,9
"55011",2019-07-29,592,9
"55012",2019-07-30,592,9
"55013",2019-07-31,592,11
"55014",2019-08-01,592,14
"55015",2019-08-02,592,9
"55016",2019-08-03,592,8
"55017",2019-08-04,592,10
"55018",2019-08-05,592,11
"55019",2019-08-06,592,13
"55020",2019-08-07,592,8
"55021",2019-08-08,592,9
"55022",2019-08-09,592,15
"55023",2019-08-10,592,15
"55024",2019-08-11,592,13
"55025",2019-08-12,592,14
"55026",2019-08-13,592,8
"55027",2019-08-14,592,8
"55028",2019-08-15,592,5
"55029",2019-08-16,592,7
"55030",2019-08-17,592,9
"55031",2019-08-18,592,11
"55032",2019-08-19,592,12
"55033",2019-08-20,592,12
"55034",2019-08-21,592,11
"55035",2019-08-22,592,9
"55036",2019-08-23,592,12
"55037",2019-08-24,592,12
"55038",2019-08-25,592,12
"55039",2019-08-26,592,11
"55040",2019-08-27,592,15
"55041",2019-08-28,592,14
"55042",2019-08-29,592,11
"55043",2019-08-30,592,14
"55044",2019-08-31,592,11
"55045",2019-09-01,592,12
"55046",2019-09-02,592,9
"55047",2019-09-03,592,6
"55048",2019-09-04,592,10
"55049",2019-09-05,592,12
"55050",2019-09-06,592,5
"55051",2019-09-07,592,7
"55052",2019-09-08,592,4
"55053",2019-09-09,592,7
"55054",2019-09-10,592,9
"55055",2019-09-11,592,12
"55056",2019-09-12,592,15
"55057",2019-09-13,592,16
"55058",2019-09-14,592,17
"55059",2019-09-15,592,15
"55060",2019-09-16,592,20
"55061",2019-09-17,592,18
"55062",2019-09-18,592,15
"55063",2019-09-19,592,8
"55064",2019-09-20,592,10
"55065",2019-09-21,592,12
"55066",2019-09-22,592,13
"55067",2019-09-23,592,12
"55068",2019-09-24,592,9
"55069",2019-09-25,592,13
"55070",2019-09-26,592,21
"55071",2019-09-27,592,25
"55072",2019-09-28,592,17
"55073",2019-09-29,592,9
"55074",2019-09-30,592,12
"55075",2019-10-01,592,15
"55076",2019-10-02,592,11
"55077",2019-10-03,592,8
"55078",2019-10-04,592,9
"55079",2019-10-05,592,17
"55080",2019-10-06,592,16
"55081",2019-10-07,592,5
"55082",2019-10-08,592,13
"55083",2019-10-09,592,14
"55084",2019-10-10,592,11
"55085",2019-10-11,592,16
"55086",2019-10-12,592,20
"55087",2019-10-13,592,22
"55088",2019-10-14,592,23
"55089",2019-10-15,592,23
"55090",2019-10-16,592,7
"55091",2019-10-17,592,11
"55092",2019-10-18,592,10
"55093",2019-10-19,592,9
"55094",2019-10-20,592,10
"55095",2019-10-21,592,6
"55096",2019-10-22,592,12
"55097",2019-10-23,592,18
"55098",2019-10-24,592,15
"55099",2019-10-25,592,12
"55100",2019-10-26,592,13
"55101",2019-10-27,592,13
"55102",2019-10-28,592,23
"55103",2019-10-29,592,18
"55104",2019-10-30,592,12
"55105",2019-10-31,592,10
"55106",2019-11-01,592,11
"55107",2019-11-02,592,14
"55108",2019-11-03,592,3
"55109",2019-11-04,592,10
"55110",2019-11-05,592,11
"55111",2019-11-06,592,9
"55112",2019-11-07,592,10
"55113",2019-11-08,592,5
"55114",2019-11-09,592,12
"55115",2019-11-10,592,15
"55116",2019-11-11,592,10
"55117",2019-11-12,592,7
"55118",2019-11-13,592,18
"55119",2019-11-14,592,15
"55120",2019-11-15,592,8
"55121",2019-11-16,592,15
"55122",2019-11-17,592,7
"55123",2019-11-18,592,13
"55124",2019-11-19,592,8
"55125",2019-11-20,592,10
"55126",2019-11-21,592,15
"55127",2019-11-22,592,13
"55128",2019-11-23,592,4
"55129",2019-11-24,592,8
"55130",2019-11-25,592,11
"55131",2019-11-26,592,16
"55132",2019-11-27,592,15
"55133",2019-11-28,592,14
"55134",2019-11-29,592,21
"55135",2019-11-30,592,22
"55136",2019-12-01,592,20
"55137",2019-12-02,592,14
"55138",2019-12-03,592,15
"55139",2019-12-04,592,18
"55140",2019-12-05,592,30
"55141",2019-12-06,592,33
"55142",2019-12-07,592,39
"55143",2019-12-08,592,41
"55144",2019-12-09,592,54
"55145",2019-12-10,592,38
"55146",2019-12-11,592,17
"55147",2019-12-12,592,18
"55148",2019-12-13,592,17
"55149",2019-12-14,592,19
"55150",2019-12-15,592,22
"55151",2019-12-16,592,29
"55152",2019-12-17,592,33
"55153",2019-12-18,592,26
"55154",2019-12-19,592,19
"55155",2019-12-20,592,14
"55156",2019-12-21,592,9
"55157",2019-12-22,592,7
"55158",2019-12-23,592,10
"55159",2019-12-24,592,12
"55160",2019-12-25,592,23
"55161",2019-12-26,592,23
"55162",2019-12-27,592,28
"55163",2019-12-28,592,29
"55164",2019-12-29,592,42
"55165",2019-12-30,592,42
"55166",2019-12-31,592,47
"55167",2020-01-01,592,73
"55168",2020-01-02,592,53
"55169",2020-01-03,592,49
"55170",2020-01-04,592,49
"55171",2020-01-05,592,33
"55172",2020-01-06,592,32
"55173",2020-01-07,592,38
"55174",2020-01-08,592,34
"55175",2020-01-09,592,44
"55176",2020-01-10,592,54
"55177",2020-01-11,592,42
"55178",2020-01-12,592,29
"55179",2020-01-13,592,39
"55180",2020-01-14,592,50
"55181",2020-01-15,592,66
"55182",2020-01-16,592,65
"55183",2020-01-17,592,58
"55184",2020-01-18,592,31
"55185",2020-01-19,592,19
"55186",2020-01-20,592,17
"55187",2020-01-21,592,28
"55188",2020-01-22,592,48
"55189",2020-01-23,592,46
"55190",2020-01-24,592,50
"55191",2020-01-25,592,56
"55192",2020-01-26,592,62
"55193",2020-01-27,592,52
"55194",2020-01-28,592,42
"55195",2020-01-29,592,24
"55196",2020-01-30,592,34
"55197",2020-01-31,592,47
"55198",2020-02-01,592,55
"55199",2020-02-02,592,30
"55200",2020-02-03,592,27
"55201",2020-02-04,592,32
"55202",2020-02-05,592,8
"55203",2020-02-06,592,19
"55204",2020-02-07,592,29
"55205",2020-02-08,592,38
"55206",2020-02-09,592,57
"55207",2020-02-10,592,44
"55208",2020-02-11,592,25
"55209",2020-02-12,592,11
"55210",2020-02-13,592,23
"55211",2020-02-14,592,32
"55212",2020-02-15,592,37
"55213",2020-02-16,592,43
"55214",2020-02-17,592,48
"55215",2020-02-18,592,37
"55216",2020-02-19,592,33
"55217",2020-02-20,592,17
"55218",2020-02-21,592,32
"55219",2020-02-22,592,34
"55220",2020-02-23,592,28
"55221",2020-02-24,592,31
"55222",2020-02-25,592,44
"55223",2020-02-26,592,29
"55224",2020-02-27,592,8
"55225",2020-02-28,592,11
"55226",2020-02-29,592,23
"55227",2020-03-01,592,12
"55228",2020-03-02,592,17
"55229",2020-03-03,592,12
"55230",2020-03-04,592,18
"55231",2020-03-05,592,14
"55232",2020-03-06,592,14
"55233",2020-03-07,592,22
"55234",2020-03-08,592,12
"55235",2020-03-09,592,18
"55236",2020-03-10,592,22
"55237",2020-03-11,592,19
"55238",2020-03-12,592,26
"55239",2020-03-13,592,13
"55240",2020-03-14,592,18
"55241",2020-03-15,592,13
"55242",2020-03-16,592,16
"55243",2020-03-17,592,27
"55244",2020-03-18,592,33
"55245",2020-03-19,592,21
"55246",2020-03-20,592,29
"55247",2020-03-21,592,18
"55248",2020-03-22,592,21
"55249",2020-03-23,592,10
"55250",2020-03-24,592,16
"55251",2020-03-25,592,14
"55252",2020-03-26,592,13
"55253",2020-03-27,592,21
"55254",2020-03-28,592,36
"55255",2020-03-29,592,36
"55256",2020-03-30,592,14
"55257",2020-03-31,592,8
"55258",2020-04-01,592,15
"55259",2020-04-02,592,19
"55260",2020-04-03,592,27
"55261",2020-04-04,592,30
"55262",2020-04-05,592,22
"55263",2020-04-06,592,20
"55264",2020-04-07,592,27
"55265",2020-04-08,592,22
"55266",2020-04-09,592,23
"55267",2020-04-10,592,22
"55268",2020-04-11,592,19
"55269",2020-04-12,592,11
"55270",2020-04-13,592,13
"55271",2020-04-14,592,18
"55272",2020-04-15,592,11
"55273",2020-04-16,592,18
"55274",2020-04-17,592,15
"55275",2020-04-18,592,15
"55276",2020-04-19,592,15
"55277",2020-04-20,592,9
"55278",2020-04-21,592,13
"55279",2020-04-22,592,14
"55280",2020-04-23,592,19
"55281",2020-04-24,592,21
"55282",2020-04-25,592,11
"55283",2020-04-26,592,9
"55284",2020-04-27,592,8
"55285",2020-04-28,592,7
"55286",2020-04-29,592,6
"55287",2020-04-30,592,8
"55288",2020-05-01,592,6
"55289",2020-05-02,592,6
"55290",2020-05-03,592,8
"55291",2020-05-04,592,9
"55292",2020-05-05,592,12
"55293",2020-05-06,592,11
"55294",2020-05-07,592,12
"55295",2020-05-08,592,15
"55296",2020-05-09,592,11
"55297",2020-05-10,592,11
"55298",2020-05-11,592,6
"55299",2020-05-12,592,6
"55300",2020-05-13,592,7
"55301",2020-05-14,592,13
"55302",2020-05-15,592,6
"55303",2020-05-16,592,9
"55304",2020-05-17,592,7
"55305",2020-05-18,592,11
"55306",2020-05-19,592,9
"55307",2020-05-20,592,11
"55308",2020-05-21,592,12
"55309",2020-05-22,592,17
"55310",2020-05-23,592,13
"55311",2020-05-24,592,7
"55312",2020-05-25,592,8
"55313",2020-05-26,592,8
"55314",2020-05-27,592,8
"55315",2020-05-28,592,12
"55316",2020-05-29,592,6
"55317",2020-05-30,592,11
"55318",2020-05-31,592,8
"55319",2020-06-01,592,11
"55320",2020-06-02,592,10
"55321",2020-06-03,592,6
"55322",2020-06-04,592,3
"55323",2020-06-05,592,5
"55324",2020-06-06,592,9
"55325",2020-06-07,592,5
"55326",2020-06-08,592,4
"55327",2020-06-09,592,6
"55328",2020-06-10,592,7
"55329",2020-06-11,592,5
"55330",2020-06-12,592,8
"55331",2020-06-13,592,7
"55332",2020-06-14,592,6
"55333",2020-06-15,592,9
"55334",2020-06-16,592,6
"55335",2020-06-17,592,5
"55336",2020-06-18,592,6
"55337",2020-06-19,592,6
"55338",2020-06-20,592,5
"55339",2020-06-21,592,5
"55340",2020-06-22,592,6
"55341",2020-06-23,592,8
"55342",2020-06-24,592,10
"55343",2020-06-25,592,12
"55344",2020-06-26,592,10
"55345",2020-06-27,592,13
"55346",2020-06-28,592,12
"55347",2020-06-29,592,10
"55348",2020-06-30,592,12
"55349",2020-07-01,592,13
"55350",2020-07-02,592,9
"55351",2020-07-03,592,7
"55352",2020-07-04,592,5
"55353",2020-07-05,592,9
"55354",2020-07-06,592,15
"55355",2020-07-07,592,7
"55356",2020-07-08,592,9
"55357",2020-07-09,592,12
"55358",2020-07-10,592,15
"55359",2020-07-11,592,16
"55360",2020-07-12,592,4
"55361",2020-07-13,592,5
"55362",2020-07-14,592,9
"55363",2020-07-15,592,12
"55364",2020-07-16,592,9
"55365",2020-07-17,592,11
"55366",2020-07-18,592,4
"55367",2020-07-19,592,7
"55368",2020-07-20,592,9
"55369",2020-07-21,592,12
"55370",2020-07-22,592,10
"55371",2020-07-23,592,11
"55372",2020-07-24,592,6
"55373",2020-07-25,592,7
"55374",2020-07-26,592,7
"55375",2020-07-27,592,11
"55376",2020-07-28,592,16
"55377",2020-07-29,592,15
"55378",2020-07-30,592,20
"55379",2020-07-31,592,18
"55380",2020-08-01,592,15
"55381",2020-08-02,592,10
"55382",2020-08-03,592,4
"55383",2020-08-04,592,3
"55384",2020-08-05,592,5
"55385",2020-08-06,592,7
"55386",2020-08-07,592,12
"55387",2020-08-08,592,12
"55388",2020-08-09,592,14
"55389",2020-08-10,592,17
"55390",2020-08-11,592,13
"55391",2020-08-12,592,16
"55392",2020-08-13,592,9
"55393",2020-08-14,592,12
"55394",2020-08-15,592,9
"55395",2020-08-16,592,9
"55396",2020-08-17,592,9
"55397",2020-08-18,592,9
"55398",2020-08-19,592,8
"55399",2020-08-20,592,11
"55400",2020-08-21,592,13
"55401",2020-08-22,592,11
"55402",2020-08-23,592,7
"55403",2020-08-24,592,5
"55404",2020-08-25,592,7
"55405",2020-08-26,592,11
"55406",2020-08-27,592,13
"55407",2020-08-28,592,10
"55408",2020-08-29,592,5
"55409",2020-08-30,592,6
"55410",2020-08-31,592,4
"55411",2020-09-01,592,5
"55412",2020-09-02,592,7
"55413",2020-09-03,592,8
"55414",2020-09-04,592,11
"55415",2020-09-05,592,12
"55416",2020-09-06,592,12
"55417",2020-09-07,592,7
"55418",2020-09-08,592,9
"55419",2020-09-09,592,12
"55420",2020-09-10,592,15
"55421",2020-09-11,592,16
"55422",2020-09-12,592,16
"55423",2020-09-13,592,16
"55424",2020-09-14,592,17
"55425",2020-09-15,592,16
"55426",2020-09-16,592,18
"55427",2020-09-17,592,15
"55428",2020-09-18,592,15
"55429",2020-09-19,592,15
"55430",2020-09-20,592,14
"55431",2020-09-21,592,14
"55432",2020-09-22,592,8
"55433",2020-09-23,592,8
"55434",2020-09-24,592,10
"55435",2020-09-25,592,3
"55436",2020-09-26,592,3
"55437",2020-09-27,592,5
"55438",2020-09-28,592,9
"55439",2020-09-29,592,11
"55440",2020-09-30,592,11
"55441",2020-10-01,592,12
"55442",2020-10-02,592,6
"55443",2020-10-03,592,5
"55444",2020-10-04,592,5
"55445",2020-10-05,592,6
"55446",2020-10-06,592,7
"55447",2020-10-07,592,8
"55448",2020-10-08,592,10
"55449",2020-10-09,592,13
"55450",2020-10-10,592,12
"55451",2020-10-11,592,4
"55452",2020-10-12,592,4
"55453",2020-10-13,592,8
"55454",2020-10-14,592,13
"55455",2020-10-15,592,12
"55456",2020-10-16,592,8
"55457",2020-10-17,592,14
"55458",2020-10-18,592,21
"55459",2020-10-19,592,26
"55460",2020-10-20,592,22
"55461",2020-10-21,592,23
"55462",2020-10-22,592,18
"55463",2020-10-23,592,33
"55464",2020-10-24,592,24
"55465",2020-10-25,592,13
"55466",2020-10-26,592,5
"55467",2020-10-27,592,7
"55468",2020-10-28,592,12
"55469",2020-10-29,592,15
"55470",2020-10-30,592,24
"55471",2020-10-31,592,28
"55472",2020-11-01,592,16
"55473",2020-11-02,592,17
"55474",2020-11-03,592,29
"55475",2020-11-04,592,32
"55476",2020-11-05,592,31
"55477",2020-11-06,592,29
"55478",2020-11-07,592,33
"55479",2020-11-08,592,27
"55480",2020-11-09,592,25
"55481",2020-11-10,592,33
"55482",2020-11-11,592,38
"55483",2020-11-12,592,41
"55484",2020-11-13,592,49
"55485",2020-11-14,592,52
"55486",2020-11-15,592,38
"55487",2020-11-16,592,33
"55488",2020-11-17,592,23
"55489",2020-11-18,592,21
"55490",2020-11-19,592,17
"55491",2020-11-20,592,20
"55492",2020-11-21,592,13
"55493",2020-11-22,592,16
"55494",2020-11-23,592,28
"55495",2020-11-24,592,39
"55496",2020-11-25,592,40
"55497",2020-11-26,592,52
"55498",2020-11-27,592,60
"55499",2020-11-28,592,53
"55500",2020-11-29,592,41
"55501",2020-11-30,592,28
"55502",2020-12-01,592,23
"55503",2020-12-02,592,14
"55504",2020-12-03,592,16
"55505",2020-12-04,592,13
"55506",2020-12-05,592,9
"55507",2020-12-06,592,11
